OTU,Kingdom,Phylum,Class,Order,Family,Genus
OTU_1543,Bacteria(100.0),Verrucomicrobia(66.0),Verrucomicrobiae(38.4),Verrucomicrobiales(38.4),Verrucomicrobiaceae(38.4),Verrucomicrobium(38.4)
OTU_1545,Bacteria(100.0),Planctomycetes(46.0),Planctomycetacia(30.4),Planctomycetales(30.4),Planctomycetaceae(30.4),Planctomyces(30.4)
OTU_1548,Bacteria(100.0),Chlamydiae(100.0),Chlamydiae(92.4),Chlamydiales(91.0),Parachlamydiaceae(63.0),Neochlamydia(51.2)
OTU_1542,Bacteria(100.0),Firmicutes(98.3),Negativicutes(66.1),Selenomonadales(55.0),Veillonellaceae(43.6),Anaerospora(43.6)
OTU_1547,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(90.6),Rhodospirillales(88.2),Rhodospirillaceae(70.6),Azospirillum(53.2)
OTU_1544,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(92.9),Actinomycetales(79.9),Streptomycetaceae(70.6),Kitasatospora(51.2)
OTU_1546,Bacteria(100.0),Proteobacteria(99.9),Gammaproteobacteria(89.6),Chromatiales(70.1),Chromatiaceae(58.3),Nitrosococcus(50.0)
OTU_1549,Bacteria(100.0),Bacteroidetes(99.9),Sphingobacteria(85.4),Sphingobacteriales(70.1),Cytophagaceae(50.2),Cytophaga(45.5)
OTU_1550,Bacteria(100.0),Firmicutes(97.6),Clostridia(68.4),Thermoanaerobacterales(52.9),Thermoanaerobacteraceae(42.3),Desulfovirgula(42.3)
OTU_1559,Bacteria(100.0),Bacteroidetes(100.0),Bacteroidia(77.5),Bacteroidales(62.2),Porphyromonadaceae(49.1),Paludibacter(46.1)
OTU_1556,Bacteria(100.0),Planctomycetes(99.2),Planctomycetacia(75.6),Planctomycetales(61.3),Planctomycetaceae(48.1),Blastopirellula(45.8)
OTU_1552,Bacteria(100.0),Verrucomicrobia(99.9),Opitutae(89.2),Opitutales(82.5),Opitutaceae(72.5),Opitutus(51.2)
OTU_1554,Bacteria(100.0),Proteobacteria(99.9),Gammaproteobacteria(88.5),Legionellales(64.4),Legionellaceae(51.6),Legionella(47.1)
OTU_1555,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(93.4),Legionellales(85.8),Legionellaceae(79.7),Legionella(60.6)
OTU_1551,Bacteria(100.0),Firmicutes(97.6),Clostridia(69.5),Clostridiales(57.7),Peptococcaceae_2(45.2),Desulfotomaculum(44.7)
OTU_1553,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(98.7),Actinomycetales(98.7),Micromonosporaceae(91.9),Pilimelia(78.6)
OTU_1558,Bacteria(100.0),Firmicutes(41.6),Bacilli(28.0),Bacillales(28.0),Planococcaceae(28.0),Kurthia(28.0)
OTU_1557,Bacteria(100.0),Gemmatimonadetes(100.0),Gemmatimonadetes(95.6),Gemmatimonadales(95.6),Gemmatimonadaceae(94.9),Gemmatimonas(85.8)
OTU_1565,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(88.8),Planctomycetales(83.9),Planctomycetaceae(75.8),Gemmata(49.5)
OTU_1561,Bacteria(100.0),Proteobacteria(95.2),Deltaproteobacteria(68.4),Desulfobacterales(56.8),Desulfobacteraceae(44.1),Desulfobotulus(44.1)
OTU_1564,Bacteria(100.0),Proteobacteria(99.9),Alphaproteobacteria(86.3),Rhizobiales(64.4),Brucellaceae(48.1),Pseudochrobactrum(45.8)
OTU_1562,Bacteria(100.0),Bacteroidetes(66.0),Bacteroidia(38.4),Bacteroidales(38.4),Bacteroidaceae(38.4),Acetomicrobium(38.4)
OTU_1560,Bacteria(100.0),Actinobacteria(99.8),Actinobacteria(86.7),Actinomycetales(63.2),Pseudonocardiaceae(49.1),Amycolatopsis(46.1)
OTU_1563,Bacteria(100.0),Firmicutes(99.7),Clostridia(83.2),Clostridiales(66.6),Peptococcaceae_2(53.2),Pelotomaculum(48.5)
OTU_1566,Bacteria(100.0),Proteobacteria(95.2),Deltaproteobacteria(62.5),Myxococcales(52.9),Cystobacteraceae(40.7),Archangium(40.7)
OTU_1570,Bacteria(100.0),Firmicutes(100.0),Clostridia(94.7),Clostridiales(94.7),Ruminococcaceae(93.2),Acetivibrio(81.1)
OTU_1575,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(95.0),Sphingobacteriales(95.0),Chitinophagaceae(92.4),Chitinophaga(54.9)
OTU_1568,Bacteria(100.0),Firmicutes(56.9),Erysipelotrichia(33.6),Erysipelotrichales(33.6),Erysipelotrichaceae(33.6),Erysipelotrichaceae_incertae_sedis(33.6)
OTU_1571,Bacteria(100.0),Chlamydiae(100.0),Chlamydiae(96.8),Chlamydiales(96.8),Parachlamydiaceae(91.1),Parachlamydia(72.5)
OTU_1577,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(98.8),Sphingobacteriales(98.8),Chitinophagaceae(98.7),Chitinophaga(75.9)
OTU_1569,Bacteria(100.0),Proteobacteria(95.2),Deltaproteobacteria(67.3),Syntrophobacterales(55.8),Syntrophaceae(44.1),Desulfomonile(44.1)
OTU_1574,Bacteria(100.0),Firmicutes(100.0),Bacilli(98.4),Bacillales(98.1),Bacillaceae_1(92.4),Bacillus(79.9)
OTU_1580,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(95.8),Sphingobacteriales(95.8),Chitinophagaceae(94.2),Sediminibacterium(59.5)
OTU_1567,Bacteria(100.0),Firmicutes(100.0),Bacilli(93.7),Bacillales(91.4),Bacillaceae_1(77.8),Bacillus(58.7)
OTU_1572,Bacteria(100.0),Firmicutes(100.0),Clostridia(91.7),Clostridiales(90.1),Ruminococcaceae(67.7),Ethanoligenens(53.2)
OTU_1579,Bacteria(100.0),Chlamydiae(100.0),Chlamydiae(93.2),Chlamydiales(92.3),Parachlamydiaceae(61.6),Parachlamydia(50.4)
OTU_1573,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(98.9),Xanthomonadales(98.9),Sinobacteraceae(98.7),Steroidobacter(98.7)
OTU_1576,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(99.7),Desulfuromonadales(99.5),Geobacteraceae(95.2),Geobacter(88.0)
OTU_1581,Bacteria(100.0),Firmicutes(100.0),Bacilli(96.8),Bacillales(96.8),Paenibacillaceae_1(89.4),Paenibacillus(70.9)
OTU_1578,Bacteria(100.0),Nitrospira.ph(56.9),Nitrospira.cl(33.6),Nitrospirales(33.6),Nitrospiraceae(33.6),Leptospirillum(33.6)
OTU_1582,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(98.3),Rhizobiales(98.3),Hyphomicrobiaceae(95.2),Hyphomicrobium(88.0)
OTU_1585,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(87.8),Planctomycetales(78.5),Planctomycetaceae(69.0),Zavarzinella(47.1)
OTU_1587,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(86.9),Sphingobacteriales(76.0),Chitinophagaceae(64.6),Niabella(49.5)
OTU_1586,Bacteria(100.0),Proteobacteria(99.9),Deltaproteobacteria(88.5),Myxococcales(64.4),Cystobacteraceae(51.6),Anaeromyxobacter(45.8)
OTU_1584,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(94.5),Rhodocyclales(89.6),Rhodocyclaceae(86.4),Thauera(63.1)
OTU_1588,Bacteria(100.0),Firmicutes(100.0),Negativicutes(85.9),Selenomonadales(71.2),Veillonellaceae(61.6),Sporomusa(50.4)
OTU_1583,Bacteria(100.0),Proteobacteria(99.9),Deltaproteobacteria(88.5),Syntrophobacterales(66.6),Syntrophaceae(53.2),Desulfomonile(48.5)
OTU_1591,Bacteria(100.0),Planctomycetes(87.5),Planctomycetacia(62.5),Planctomycetales(53.7),Planctomycetaceae(42.6),Isosphaera(42.6)
OTU_1590,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(98.5),Rhizobiales(97.9),Xanthobacteraceae(95.2),Pseudoxanthobacter(86.9)
OTU_1589,Bacteria(100.0),Proteobacteria(53.9),Gammaproteobacteria(31.9),Aeromonadales(31.9),Aeromonadaceae(31.9),Zobellella(31.9)
OTU_1593,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(99.6),Myxococcales(99.4),Polyangiaceae(97.4),Byssovorax(95.4)
OTU_1594,Bacteria(100.0),Firmicutes(99.9),Negativicutes(84.9),Selenomonadales(68.8),Veillonellaceae(56.5),Propionispora(47.9)
OTU_1597,Bacteria(100.0),Proteobacteria(99.9),Deltaproteobacteria(87.6),Myxococcales(63.2),Polyangiaceae(50.2),Byssovorax(46.5)
OTU_1592,Bacteria(100.0),Firmicutes(99.6),Clostridia(73.9),Clostridiales(58.6),Gracilibacteraceae(44.7),Lutispora(44.7)
OTU_1598,Bacteria(100.0),Proteobacteria(99.9),Alphaproteobacteria(84.9),Kiloniellales(66.6),Kiloniellaceae(53.2),Kiloniella(48.5)
OTU_1595,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(100.0),Actinomycetales(100.0),Microbacteriaceae(99.1),Microbacterium(98.7)
OTU_1602,Bacteria(100.0),Verrucomicrobia(95.2),Verrucomicrobiae(67.3),Verrucomicrobiales(55.8),Verrucomicrobiaceae(44.1),Roseibacillus(44.1)
OTU_1596,Bacteria(100.0),Proteobacteria(43.3),Deltaproteobacteria(29.5),Syntrophobacterales(29.5),Syntrophobacteraceae(29.5),Syntrophobacter(29.5)
OTU_1607,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(94.7),Sphingobacteriales(94.6),Chitinophagaceae(91.9),Chitinophaga(52.3)
OTU_1599,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(95.6),Alteromonadales(81.2),Alteromonadaceae(72.5),Marinobacterium(56.3)
OTU_1601,Bacteria(100.0),Chloroflexi.ph(56.9),Anaerolineae(31.9),Anaerolineales(31.9),Anaerolineaceae(31.9),Bellilinea(31.9)
OTU_1600,Bacteria(100.0),Firmicutes(81.5),Clostridia(54.9),Clostridiales(52.1),Clostridiales_Incertae_Sedis_III(41.9),Caldicellulosiruptor(41.9)
OTU_1606,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(94.5),Sphingobacteriales(94.2),Chitinophagaceae(92.4),Niabella(59.5)
OTU_1605,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(96.4),Rhodospirillales(95.9),Rhodospirillaceae(92.9),Azospirillum(66.6)
OTU_1609,Bacteria(100.0),Proteobacteria(36.5),Alphaproteobacteria(27.5),Rhodobacterales(27.5),Rhodobacteraceae(27.5),Roseivivax(27.5)
OTU_1603,Bacteria(100.0),Firmicutes(100.0),Clostridia(92.0),Clostridiales(90.5),Clostridiaceae_2(69.0),Tindallia(52.3)
OTU_1604,Bacteria(100.0),Proteobacteria(99.5),Deltaproteobacteria(71.0),Desulfobacterales(58.6),Desulfobacteraceae(46.0),Desulfosalsimonas(45.1)
OTU_1613,Bacteria(100.0),Bacteroidetes(100.0),Bacteroidia(84.9),Bacteroidales(68.8),Porphyromonadaceae(56.5),Paludibacter(49.5)
OTU_1610,Bacteria(100.0),Firmicutes(75.7),Clostridia(45.8),Clostridiales(45.8),Clostridiaceae_1(41.3),Caloramator(41.3)
OTU_1608,Bacteria(100.0),Chloroflexi.ph(99.6),Anaerolineae(82.2),Anaerolineales(65.5),Anaerolineaceae(51.6),Bellilinea(44.1)
OTU_1612,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(95.0),Alteromonadales(82.5),Alteromonadaceae(74.2),Marinobacterium(57.5)
OTU_1615,Bacteria(100.0),Proteobacteria(56.9),Alphaproteobacteria(33.6),Sphingomonadales(33.6),Sphingomonadaceae(33.6),Sphingomonas(33.6)
OTU_1620,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(92.0),Sphingobacteriales(90.5),Chitinophagaceae(83.8),Terrimonas(49.5)
OTU_1611,Bacteria(100.0),Chloroflexi.ph(98.3),Thermomicrobia(71.0),Sphaerobacterales(56.8),Sphaerobacteraceae(44.1),Sphaerobacter(44.1)
OTU_1616,Bacteria(100.0),Proteobacteria(43.9),Gammaproteobacteria(29.5),Legionellales(29.5),Legionellaceae(29.5),Legionella(29.5)
OTU_1621,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(97.9),Planctomycetales(97.9),Planctomycetaceae(97.9),Singulisphaera(84.7)
OTU_1617,Bacteria(100.0),Firmicutes(100.0),Bacilli(99.1),Bacillales(98.7),Planococcaceae(95.9),Viridibacillus(88.0)
OTU_1623,Bacteria(100.0),Planctomycetes(99.5),Planctomycetacia(80.9),Planctomycetales(64.4),Planctomycetaceae(50.2),Blastopirellula(44.9)
OTU_1619,Bacteria(100.0),Proteobacteria(36.5),Epsilonproteobacteria(27.5),Campylobacterales(27.5),Campylobacteraceae(27.5),Campylobacter(27.5)
OTU_1614,Bacteria(100.0),Proteobacteria(93.1),Deltaproteobacteria(50.5),Desulfuromonadales(50.5),Geobacteraceae(41.6),Geobacter(41.6)
OTU_1618,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(100.0),Actinomycetales(99.6),Geodermatophilaceae(99.2),Modestobacter(96.6)
OTU_1624,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(99.6),Bdellovibrionales(99.5),Bacteriovoracaceae(99.5),Peredibacter(99.5)
OTU_1622,Bacteria(100.0),Proteobacteria(44.6),Gammaproteobacteria(30.0),Chromatiales(30.0),Chromatiaceae(30.0),Rheinheimera(30.0)
OTU_1625,Bacteria(100.0),Proteobacteria(51.0),Gammaproteobacteria(31.9),Chromatiales(31.9),Chromatiaceae(31.9),Thiodictyon(31.9)
OTU_1629,Bacteria(100.0),Armatimonadetes(100.0),Armatimonadia(95.6),Armatimonadales(95.6),Armatimonadaceae(94.9),Armatimonas/Armatimonadetes_gp1(85.8)
OTU_1627,Bacteria(100.0),Firmicutes(66.0),Erysipelotrichia(38.4),Erysipelotrichales(38.4),Erysipelotrichaceae(38.4),Erysipelotrichaceae_incertae_sedis(38.4)
OTU_1626,Bacteria(100.0),Planctomycetes(37.9),Planctomycetacia(27.9),Planctomycetales(27.9),Planctomycetaceae(27.9),Zavarzinella(27.9)
OTU_1633,Bacteria(100.0),Planctomycetes(43.3),Planctomycetacia(28.7),Planctomycetales(28.7),Planctomycetaceae(28.7),Planctomyces(28.7)
OTU_1630,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(94.7),Bdellovibrionales(94.7),Bdellovibrionaceae(93.2),Bdellovibrio(82.2)
OTU_1628,Bacteria(100.0),Verrucomicrobia(53.9),Verrucomicrobiae(32.9),Verrucomicrobiales(32.9),Verrucomicrobiaceae(32.9),Prosthecobacter(32.9)
OTU_1632,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(99.1),Bdellovibrionales(99.1),Bdellovibrionaceae(99.1),Vampirovibrio(99.1)
OTU_1634,Bacteria(100.0),Proteobacteria(37.1),Betaproteobacteria(27.9),Burkholderiales(27.9),Burkholderiales_incertae_sedis(27.9),Thiomonas(27.9)
OTU_1631,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(100.0),Actinomycetales(100.0),Nocardioidaceae(99.2),Nocardioides(96.3)
OTU_1635,Archaea(100.0),Euryarchaeota(36.5),Methanomicrobia(27.5),Methanosarcinales(27.5),Methanosarcinaceae(27.5),Methanohalophilus(27.5)
OTU_1637,Bacteria(100.0),Firmicutes(100.0),Clostridia(93.7),Clostridiales(92.3),Clostridiales_Incertae_Sedis_III(75.8),Caldicellulosiruptor(58.7)
OTU_1640,Bacteria(100.0),Firmicutes(46.0),Erysipelotrichia(30.4),Erysipelotrichales(30.4),Erysipelotrichaceae(30.4),Holdemania(30.4)
OTU_1636,Bacteria(100.0),Firmicutes(81.5),Clostridia(38.4),Clostridiales(38.4),Peptococcaceae_2(38.4),Pelotomaculum(38.4)
OTU_1639,Bacteria(100.0),Firmicutes(100.0),Clostridia(92.4),Clostridiales(91.0),Ruminococcaceae(85.3),Acetivibrio(58.7)
OTU_1643,Bacteria(100.0),Chlamydiae(100.0),Chlamydiae(97.1),Chlamydiales(97.1),Parachlamydiaceae(94.2),Neochlamydia(59.5)
OTU_1638,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(99.3),Desulfuromonadales(99.2),Geobacteraceae(97.4),Geobacter(95.0)
OTU_1642,Bacteria(100.0),Proteobacteria(78.7),Gammaproteobacteria(54.9),Oceanospirillales(52.1),Halomonadaceae(41.9),Kushneria(41.9)
OTU_1641,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(96.8),Acidimicrobiales(83.9),Acidimicrobineae_incertae_sedis(74.2),Aciditerrimonas(57.5)
OTU_1650,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(98.9),Planctomycetales(98.9),Planctomycetaceae(98.9),Singulisphaera(93.2)
OTU_1646,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(99.2),Desulfuromonadales(99.1),Geobacteraceae(93.7),Geobacter(83.4)
OTU_1649,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(98.4),Sphingomonadales(98.3),Sphingomonadaceae(97.0),Sphingomonas(90.1)
OTU_1654,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(98.0),Planctomycetales(98.0),Planctomycetaceae(98.0),Singulisphaera(75.9)
OTU_1644,Bacteria(100.0),Proteobacteria(99.3),Deltaproteobacteria(77.5),Desulfovibrionales(57.7),Desulfomicrobiaceae(45.2),Desulfomicrobium(44.9)
OTU_1648,Bacteria(100.0),Firmicutes(98.3),Clostridia(59.4),Thermoanaerobacterales(52.9),Thermoanaerobacteraceae(42.3),Moorella(42.3)
OTU_1645,Bacteria(100.0),Proteobacteria(99.9),Deltaproteobacteria(82.2),Syntrophobacterales(61.3),Syntrophaceae(48.1),Desulfomonile(45.8)
OTU_1647,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(90.9),Rhizobiales(82.5),Rhodobiaceae(69.0),Anderseniella(54.0)
OTU_1656,Bacteria(100.0),Verrucomicrobia(100.0),Opitutae(98.3),Opitutales(98.3),Opitutaceae(98.2),Opitutus(90.1)
OTU_1651,Bacteria(100.0),Firmicutes(41.6),Bacilli(28.4),Bacillales(28.4),Bacillaceae_2(28.4),Amphibacillus(28.4)
OTU_1652,Bacteria(100.0),Bacteroidetes(84.2),Bacteroidia(62.5),Bacteroidales(52.9),Bacteroidaceae(42.6),Acetomicrobium(42.6)
OTU_1657,Bacteria(100.0),Proteobacteria(39.0),Gammaproteobacteria(28.0),Xanthomonadales(28.0),Xanthomonadaceae(28.0),Dokdonella(28.0)
OTU_1653,Bacteria(100.0),Proteobacteria(68.9),Gammaproteobacteria(31.9),Chromatiales(31.9),Chromatiaceae(31.9),Rheinheimera(31.9)
OTU_1660,Bacteria(100.0),Tenericutes(44.6),Mollicutes(30.0),Acholeplasmatales(30.0),Acholeplasmataceae(30.0),Acholeplasma(30.0)
OTU_1658,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(98.6),Burkholderiales(98.6),Oxalobacteraceae(98.6),Janthinobacterium(98.6)
OTU_1663,Bacteria(100.0),Planctomycetes(98.3),Planctomycetacia(71.0),Planctomycetales(58.6),Planctomycetaceae(46.0),Isosphaera(44.7)
OTU_1659,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(92.0),Burkholderiales(78.5),Comamonadaceae(69.0),Hydrogenophaga(54.0)
OTU_1661,Bacteria(100.0),Firmicutes(100.0),Bacilli(92.4),Bacillales(91.0),Paenibacillaceae_1(88.5),Paenibacillus(64.2)
OTU_1655,Bacteria(100.0),Chloroflexi.ph(75.7),Ktedonobacteria(50.5),Ktedonobacterales(50.5),Ktedonobacteraceae(41.6),Ktedonobacter(41.6)
OTU_1662,Bacteria(100.0),Firmicutes(99.2),Bacilli(75.6),Bacillales(61.3),Pasteuriaceae(48.1),Pasteuria(45.8)
OTU_1665,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(92.4),Rhodospirillales(89.6),Acetobacteraceae(63.0),Stella(51.2)
OTU_1669,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(87.6),Planctomycetales(78.5),Planctomycetaceae(69.0),Gemmata(45.5)
OTU_1664,Bacteria(100.0),Gemmatimonadetes(100.0),Gemmatimonadetes(91.3),Gemmatimonadales(89.6),Gemmatimonadaceae(86.4),Gemmatimonas(66.6)
OTU_1667,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(95.0),Rhodospirillales(92.8),Acetobacteraceae(74.2),Stella(57.5)
OTU_1668,Bacteria(100.0),Planctomycetes(99.2),Planctomycetacia(75.6),Planctomycetales(61.3),Planctomycetaceae(48.1),Gemmata(45.8)
OTU_1666,Bacteria(100.0),Verrucomicrobia(100.0),Opitutae(98.9),Opitutales(98.9),Opitutaceae(98.9),Opitutus(97.1)
OTU_1670,Bacteria(100.0),Chlamydiae(99.2),Chlamydiae(75.6),Chlamydiales(61.3),Parachlamydiaceae(43.6),Parachlamydia(43.6)
OTU_1671,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(96.0),Planctomycetales(96.0),Planctomycetaceae(95.4),Zavarzinella(59.5)
OTU_1672,Bacteria(100.0),Proteobacteria(99.9),Gammaproteobacteria(89.9),Oceanospirillales(65.5),Oceanospirillaceae(51.6),Oceanospirillum(47.9)
OTU_1676,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(99.2),Legionellales(99.1),Legionellaceae(98.8),Legionella(98.8)
OTU_1673,Bacteria(100.0),Firmicutes(100.0),Bacilli(98.6),Bacillales(98.6),Paenibacillaceae_1(98.6),Paenibacillus(98.6)
OTU_1674,Bacteria(100.0),Firmicutes(100.0),Clostridia(89.2),Clostridiales(84.9),Clostridiales_Incertae_Sedis_XVIII(77.8),Symbiobacterium(59.5)
OTU_1677,Bacteria(100.0),Planctomycetes(41.6),Planctomycetacia(28.4),Planctomycetales(28.4),Planctomycetaceae(28.4),Zavarzinella(28.4)
OTU_1689,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(90.9),Planctomycetales(88.8),Planctomycetaceae(85.3),Gemmata(48.9)
OTU_1680,Bacteria(100.0),Proteobacteria(48.3),Gammaproteobacteria(31.1),Acidithiobacillales(31.1),Acidithiobacillaceae(31.1),Acidithiobacillus(31.1)
OTU_1682,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(99.5),Sphingobacteriales(99.5),Sphingobacteriaceae(99.5),Pedobacter(98.8)
OTU_1684,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(92.6),Legionellales(81.2),Legionellaceae(72.5),Legionella(56.3)
OTU_1675,Bacteria(100.0),Firmicutes(99.8),Bacilli(77.5),Bacillales(62.2),Paenibacillaceae_1(48.1),Paenibacillus(46.1)
OTU_1678,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(90.2),Sphingobacteriales(87.4),Cytophagaceae(66.1),Cytophaga(51.2)
OTU_1681,Bacteria(100.0),Firmicutes(96.6),Bacilli(64.6),Bacillales(54.4),Bacillales_incertae_sedis(42.3),Caldalkalibacillus(42.3)
OTU_1679,Bacteria(100.0),Firmicutes(99.6),Bacilli(71.0),Bacillales(58.6),Bacillaceae_1(45.2),Geobacillus(44.9)
OTU_1685,Bacteria(100.0),Firmicutes(36.5),Bacilli(27.5),Bacillales(27.5),Bacillaceae_2(27.5),Natronobacillus(27.5)
OTU_1683,Bacteria(100.0),Gemmatimonadetes(100.0),Gemmatimonadetes(94.7),Gemmatimonadales(94.6),Gemmatimonadaceae(93.2),Gemmatimonas(81.1)
OTU_1686,Bacteria(100.0),Firmicutes(100.0),Clostridia(98.2),Clostridiales(98.2),Clostridiaceae_1(96.2),Anaerosporobacter(91.7)
OTU_1688,Bacteria(100.0),Proteobacteria(41.6),Betaproteobacteria(28.4),Neisseriales(28.4),Neisseriaceae(28.4),Aquaspirillum(28.4)
OTU_1690,Bacteria(100.0),Firmicutes(56.9),Clostridia(33.6),Halanaerobiales(33.6),Halanaerobiaceae(33.6),Halothermothrix(33.6)
OTU_1693,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(88.2),Planctomycetales(81.2),Planctomycetaceae(72.5),Gemmata(45.5)
OTU_1692,Bacteria(100.0),Chlamydiae(99.9),Chlamydiae(89.9),Chlamydiales(86.7),Parachlamydiaceae(55.0),Parachlamydia(45.4)
OTU_1687,Bacteria(100.0),Proteobacteria(46.0),Deltaproteobacteria(30.4),Syntrophobacterales(30.4),Syntrophaceae(30.4),Desulfomonile(30.4)
OTU_1703,Bacteria(100.0),Verrucomicrobia(100.0),Verrucomicrobiae(100.0),Verrucomicrobiales(100.0),Verrucomicrobiaceae(100.0),Prosthecobacter(99.4)
OTU_1698,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(92.4),Legionellales(82.5),Legionellaceae(72.5),Legionella(56.3)
OTU_1702,Bacteria(100.0),Planctomycetes(99.0),Planctomycetacia(73.9),Planctomycetales(60.3),Planctomycetaceae(47.4),Planctomyces(44.0)
OTU_1694,Bacteria(100.0),Firmicutes(90.6),Clostridia(66.1),Clostridiales(53.7),Peptococcaceae_2(42.6),Desulfotomaculum(42.6)
OTU_1704,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(90.9),Rhizobiales(82.5),Rhizobiaceae(74.2),Rhizobium(57.5)
OTU_1691,Bacteria(100.0),Actinobacteria(99.9),Actinobacteria(87.8),Acidimicrobiales(70.1),Acidimicrobiaceae(58.3),Ilumatobacter(49.5)
OTU_1699,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(96.6),Myxococcales(96.2),Polyangiaceae(90.2),Chondromyces(59.5)
OTU_1697,Bacteria(100.0),Proteobacteria(99.8),Deltaproteobacteria(85.4),Syntrophobacterales(65.5),Syntrophaceae(51.6),Desulfomonile(45.5)
OTU_1700,Bacteria(100.0),Firmicutes(100.0),Clostridia(88.8),Clostridiales(82.5),Clostridiaceae_1(74.2),Caloramator(57.5)
OTU_1709,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(91.3),Legionellales(76.0),Legionellaceae(66.1),Legionella(52.3)
OTU_1696,Bacteria(100.0),Actinobacteria(68.9),Actinobacteria(41.7),Actinomycetales(41.7),Nocardiaceae(41.0),Rhodococcus(41.0)
OTU_1695,Bacteria(100.0),Actinobacteria(99.9),Actinobacteria(88.8),Actinomycetales(64.4),Thermomonosporaceae(51.6),Actinomadura(46.5)
OTU_1705,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(87.8),Neisseriales(64.4),Neisseriaceae(51.6),Aquaspirillum(47.1)
OTU_1701,Bacteria(100.0),Proteobacteria(46.0),Gammaproteobacteria(30.4),Cardiobacteriales(30.4),Cardiobacteriaceae(30.4),Cardiobacterium(30.4)
OTU_1707,Bacteria(100.0),Gemmatimonadetes(99.9),Gemmatimonadetes(87.2),Gemmatimonadales(77.1),Gemmatimonadaceae(67.7),Gemmatimonas(53.2)
OTU_1706,Bacteria(100.0),Chlorobi(97.6),Ignavibacteria(69.5),Ignavibacteriales(57.7),Ignavibacteriaceae(45.2),Ignavibacterium(45.1)
OTU_1708,Bacteria(100.0),Firmicutes(41.6),Bacilli(28.4),Bacillales(28.4),Bacillaceae_2(28.4),Amphibacillus(28.4)
OTU_1711,Bacteria(100.0),Bacteroidetes(75.7),Sphingobacteria(45.8),Sphingobacteriales(45.8),Saprospiraceae(41.3),Lewinella(41.3)
OTU_1712,Bacteria(100.0),Proteobacteria(99.9),Alphaproteobacteria(85.9),Rhizobiales(67.7),Rhizobiaceae(48.1),Ensifer(45.8)
